41874
Sinn Fein 1,14.0
Democratic Unionist Party 1,13.0
Sinn Fein 2,11.8
Ulster Unionist Party 2,11.7
Democratic Unionist Party 2,11.3
Democratic Unionist Party 3,9.3
Social Democratic and Labour Party,7.9
Ulster Unionist Party 1,6.7
Alliance Party,4.4
Independent 2,2.9
Traditional Unionist Voice,2.5
Progressive Unionist Party,2.1
People Before Profit Alliance,1.2
Green Party,0.7
NI Conservatives,0.5
