35133
Democratic Unionist Party 1,14.3
Democratic Unionist Party 2,13.1
Sinn Fein 1,13.2
Alliance Party,8.9
Ulster Unionist Party 1,9.3
Democratic Unionist Party 3,10.2
Ulster Unionist Party 2,7.3
Social Democratic and Labour Party,9.6
Ulster Unionist Party 3,5.5
Traditional Unionist Voice,3.8
Green Party,1.7
UK Independence Party,1.6
Independent,1.4
NI Conservatives,1.2
