45686
Democratic Unionist Party 1,17.5
Democratic Unionist Party 2,13.6
Ulster Unionist Party 1,11.3
Ulster Unionist Party 2,6.5
Sinn Fein 1,13.5
Sinn Fein 2,11.4
Social Democratic and Labour Party,9.5
Ulster Unionist Party 3,3.9
Alliance Party,3.1
Traditional Unionist Voice,2.6
UK Independence Party,2.3
Cannabis Is Safer Than Alcohol,1.5
Progressive Unionist Party,1.5
Green Party,1.1
NI Labour Representation Committee,0.5
NI Conservatives,0.2
Independent,0.1
