47177
Democratic Unionist Party 1,18.7
Democratic Unionist Party 2,14.1
Sinn Fein 1,14.0
Ulster Unionist Party 1,6.4
Sinn Fein 2,10.1
Social Democratic and Labour Party,8.5
Sinn Fein 3,8.5
Ulster Unionist Party 2,6.4
Sinn Fein 4,7.3
Traditional Unionist Voice,2.5
Green Party,1.9
Alliance Party,1.1
NI Labour Representation Committee,0.6
