40748
Sinn Fein 1,17.3
Social Democratic and Labour Party,15.2
Sinn Fein 2,15.1
Sinn Fein 3,14.3
Ulster Unionist Party,11.9
Democratic Unionist Party 1,8.9
Democratic Unionist Party 2,9.2
Traditional Unionist Voice,4.6
Workers Party,0.8
Alliance Party,1.2
Green Party,0.9
UK Independence Party,0.6
